TaskID,TaskName,Start,Finish,DurationHours,IsElapsed,Assignments
1747,05 Repair&Fabrikasi Internal SV,2024-06-19 09:00:00,2024-06-20 09:00:00,10.000,N,Har Bkl Permesin(1.0)
3547,"07 Repair&Fabrikasi Internal BV u/s d/s FV-5002 A 4""",2024-06-19 09:00:00,2024-06-20 09:00:00,10.000,N,Har Bkl Permesin(1.0)
2102,"26 [Man Hole M3] Check Internal , Support Pall Ring Bed 2, Internal Support",2024-06-19 10:00:00,2024-06-19 11:00:00,1.000,N,Inspeksi Pabrik 4(2.0)
5659,02 Angkat SV,2024-06-19 10:00:00,2024-06-19 11:00:00,1.000,N,Mobile Crane 50 Ton (Exch.)(1.0)
1517,12 Lepas Hub Coupling sisi LPC,2024-06-19 10:00:00,2024-06-19 12:00:00,2.000,N,Harlap Amoniak P4(3.0)
3893,11 Cooling Down,2024-06-19 10:00:00,2024-06-20 10:00:00,24.000,Y,Operasi(1.0)
5599,10 Repainting di Shop SV,2024-06-19 10:00:00,2024-06-19 11:00:00,1.000,N,Har PU Pengecatan Peralatan(1.0)
1731,02 Bawa SV ke Shop,2024-06-19 10:00:00,2024-06-19 11:00:00,1.000,N,Forklift 3 Ton (FL-036)(1.0)
855,08 Pasang Blower untuk Cooling Down,2024-06-19 10:00:00,2024-06-19 11:00:00,1.000,N,Safety(2.0)
2784,"02 Check Internal, Castable, Burner&Pilot burner",2024-06-19 10:00:00,2024-06-19 11:00:00,1.000,N,Inspeksi Pabrik 4(1.0)
3067,17 Lepas Scaffold di Internal,2024-06-19 10:00:00,2024-06-19 11:00:00,1.000,N,Har PU Scaffolding(4.0)
5958,Install dan las BV baru,2024-06-19 10:00:00,2024-06-19 12:00:00,2.000,N,Har Instalasi & Repair Pabrik 4(3.0)
1724,08 Repainting di Shop SV,2024-06-19 10:00:00,2024-06-19 11:00:00,1.000,N,Har PU Pengecatan Peralatan(1.0)
3426,02 Angkat SV,2024-06-19 10:00:00,2024-06-19 11:00:00,1.000,N,Mobile Crane 130 Ton (CM-010)(1.0)
205,52 Naikan Catalyst,2024-06-19 10:00:00,2024-06-19 11:00:00,1.000,N,Har ABB Operasi(4.0)
3280,02 Lepas Spacer Coupling,2024-06-19 10:00:00,2024-06-19 11:00:00,1.000,N,Harlap Amoniak P4(2.0)
2715,19 BAPM,2024-06-19 10:00:00,2024-06-19 11:00:00,1.000,N,Harlap Amoniak P4(1.0)
5098,01 Lepas SV,2024-06-19 10:00:00,2024-06-19 11:00:00,1.000,N,Harlap Amoniak P4(3.0)
1704,01 Lepas SV,2024-06-19 10:00:00,2024-06-19 11:00:00,1.000,N,Harlap Amoniak P4(3.0)
611,01 Lepas BV d/s FV-2004 10inch,2024-06-19 10:00:00,2024-06-19 14:00:00,3.000,N,Harlap Amoniak P4(3.0)
2792,09 Pasang Scaffold di Lasan DMW Coil Rube to Weldolet Header,2024-06-19 10:00:00,2024-06-19 14:00:00,3.000,N,Har PU Scaffolding(4.0)
5952,Install dan las BV baru,2024-06-19 10:00:00,2024-06-19 12:00:00,2.000,N,Har Instalasi & Repair Pabrik 4(3.0)
2115,38 [Man Hole M4] Repair tunggu (Rec. Istek),2024-06-19 10:00:00,2024-06-21 10:00:00,20.000,N,Har Instalasi & Repair Pabrik 4(3.0)
5969,Pasang scaffolding,2024-06-19 10:00:00,2024-06-19 12:00:00,2.000,N,Har PU Scaffolding(4.0)
3427,03 Angkat SV,2024-06-19 10:00:00,2024-06-19 11:00:00,1.000,N,Har ABB Operasi(3.0)
1975,06 Buka Spool&Bol't Cover sisi NPK,2024-06-19 10:00:00,2024-06-19 17:00:00,6.000,N,Harlap Amoniak P4(4.0)
2721,25 Lepas Slip Blind,2024-06-19 10:00:00,2024-06-19 14:00:00,3.000,N,Harlap Amoniak P4(2.0)
4804,02 Buka Man Hole,2024-06-19 10:00:00,2024-06-19 12:00:00,2.000,N,Harlap Amoniak P4(3.0)
5906,Install dan las BV baru,2024-06-19 10:00:00,2024-06-19 12:00:00,2.000,N,Har Instalasi & Repair Pabrik 4(3.0)
5692,01 Lepas SV,2024-06-19 10:00:00,2024-06-19 11:00:00,1.000,N,Harlap Amoniak P4(3.0)
3753,01 Buka Man Hole,2024-06-19 10:00:00,2024-06-19 12:00:00,2.000,N,Harlap Amoniak P4(4.0)
4000,02 Angkat SV,2024-06-19 10:00:00,2024-06-19 11:00:00,1.000,N,Mobile Crane 50 Ton (R-202/B/205)(1.0)
3372,01 Lepas SV,2024-06-19 10:00:00,2024-06-19 11:00:00,1.000,N,Harlap Amoniak P4(3.0)
2753,01 Lepas SV,2024-06-19 10:00:00,2024-06-19 11:00:00,1.000,N,Harlap Amoniak P4(3.0)
5946,Buka BV Gearbox,2024-06-19 10:00:00,2024-06-19 14:00:00,3.000,N,Harlap Amoniak P4(4.0)
4588,"03 Potong&Las Line 3/4"" CS, Repainting Utility Station Steam Stagnant 1-E-220",2024-06-19 10:00:00,2024-06-21 10:00:00,20.000,N,Har Instalasi & Repair Pabrik 4(3.0)
1847,"02 Lepas Box-boxan dan lepas Blind Flange 8""",2024-06-19 10:00:00,2024-06-19 14:00:00,3.000,N,Har Instalasi & Repair Pabrik 4(3.0)
2091,16 [Man Hole M2] Check Pall Ring Bed 2,2024-06-19 10:00:00,2024-06-19 11:00:00,1.000,N,PPE(2.0)
2175,44 Lepas Blower,2024-06-19 10:00:00,2024-06-19 11:00:00,1.000,N,Safety(2.0)
5944,ganti nipple buat regreasing,2024-06-19 10:00:00,2024-06-19 15:00:00,4.000,N,Harlap Amoniak P4(1.0)
1732,03 Bawa SV ke Shop,2024-06-19 10:00:00,2024-06-19 11:00:00,1.000,N,Har ABB Operasi(1.0)
4001,03 Angkat SV,2024-06-19 10:00:00,2024-06-19 11:00:00,1.000,N,Har ABB Operasi(3.0)
5660,03 Angkat SV,2024-06-19 10:00:00,2024-06-19 11:00:00,1.000,N,Har ABB Operasi(3.0)
2714,18 BAPM,2024-06-19 10:00:00,2024-06-19 11:00:00,1.000,N,Inspeksi Pabrik 4(1.0)
373,63 Final Inspect,2024-06-19 10:00:00,2024-06-19 11:00:00,1.000,N,Inspeksi Pabrik 4(1.0)
2539,06 Check&Repair Internal SV,2024-06-19 10:00:00,2024-06-21 10:00:00,20.000,N,Har Bkl Valve(2.0)
4623,17 BAPM,2024-06-19 10:00:00,2024-06-19 11:00:00,1.000,N,Inspeksi Pabrik 4(1.0)
2187,55 Lepas Blower,2024-06-19 10:00:00,2024-06-19 11:00:00,1.000,N,Safety(2.0)
3041,16 Final Inspect,2024-06-19 10:00:00,2024-06-19 11:00:00,1.000,N,Inspeksi Pabrik 4(1.0)
2092,17 [Man Hole M2] Leveling Pall Ring Bed 2 tunggu (Rec. PPE),2024-06-19 11:00:00,2024-06-20 11:00:00,10.000,N,PPE(2.0)
3042,17 Lepas Scaffold di Internal,2024-06-19 11:00:00,2024-06-19 12:00:00,1.000,N,Har PU Scaffolding(4.0)
145,02 Lepas Fire Brick di Man Hole,2024-06-19 11:00:00,2024-06-19 12:00:00,1.000,N,Har PU Pekerjaan Khusus(2.0)
5600,11Bawa SV ke Lokasi,2024-06-19 11:00:00,2024-06-19 12:00:00,1.000,N,Forklift 3 Ton (FL-037)(1.0)
5661,04 Bawa SV ke Shop,2024-06-19 11:00:00,2024-06-19 12:00:00,1.000,N,Forklift 3 Ton (FL-041)(1.0)
4624,18 BAPM,2024-06-19 11:00:00,2024-06-19 12:00:00,1.000,N,Harlap Amoniak P4(1.0)
5999,Pasang scaffolding keliling,2024-06-19 11:00:00,2024-06-19 16:00:00,4.000,N,Har PU Scaffolding(4.0)
2716,20 Angkat Cover Top,2024-06-19 11:00:00,2024-06-19 14:00:00,2.000,N,Mobile Crane 50 Ton (Exch.)(1.0)
527,27 Lepas Scaffold di Man Hole arah Laut sisi NPK&Pabrik 1A,2024-06-19 11:00:00,2024-06-19 14:00:00,2.000,N,Har PU Scaffolding(4.0)
3879,17 Lepas Scaffolding sisi NPK,2024-06-19 11:00:00,2024-06-19 12:00:00,1.000,Y,Har PU Scaffolding(4.0)
1428,01 Pasang Scaffolding di Man Hole,2024-06-19 11:00:00,2024-06-19 12:00:00,1.000,N,Har PU Scaffolding(4.0)
4263,02 Buka Bolt Cover sisi NPK,2024-06-19 11:00:00,2024-06-19 14:00:00,2.000,N,Harlap Amoniak P4(3.0)
4397,01 Lepas SV,2024-06-19 11:00:00,2024-06-19 12:00:00,1.000,N,Harlap Amoniak P4(3.0)
5601,12 Bawa SV ke Lokasi,2024-06-19 11:00:00,2024-06-19 12:00:00,1.000,N,Har ABB Operasi(1.0)
1524,19 Ukur Labyrinth Clearance sebelum angkat Rotor LPC,2024-06-19 11:00:00,2024-06-19 14:00:00,2.000,N,Harlap Amoniak P4(2.0)
1782,01 Lepas SV,2024-06-19 11:00:00,2024-06-19 12:00:00,1.000,N,Harlap Amoniak P4(3.0)
2754,02 Angkat SV,2024-06-19 11:00:00,2024-06-19 12:00:00,1.000,N,Mobile Crane 50 Ton (R-202/B/205)(1.0)
2755,03 Angkat SV,2024-06-19 11:00:00,2024-06-19 12:00:00,1.000,N,Har ABB Operasi(3.0)
5922,"Buka SV, Turunkan bawa ke shop",2024-06-19 11:00:00,2024-06-19 14:00:00,2.000,N,Harlap Amoniak P4(4.0); Forklift 3 Ton (FL-036)(1.0); Har ABB Operasi(1.0)
803,"03 Check Internal, Coil Tube, Fin Tube, Coil Support, Coil Bracket , Check Castable di Intermediate Tube Sheel (ITS), Castable di End Tube Sheet (ETS)&Isolasi Dinding",2024-06-19 11:00:00,2024-06-19 15:00:00,3.000,N,Inspeksi Pabrik 4(2.0)
1052,17 Lepas Extraction Control Valve,2024-06-19 11:00:00,2024-06-19 14:00:00,2.000,N,Harlap Amoniak P4(3.0)
4002,04 Bawa SV ke Shop,2024-06-19 11:00:00,2024-06-19 12:00:00,1.000,N,Forklift 3 Ton (FL-041)(1.0)
1743,01 Lepas SV,2024-06-19 11:00:00,2024-06-19 12:00:00,1.000,N,Harlap Amoniak P4(3.0)
2235,"01 Buka Man Hole Top, M1&M2",2024-06-19 11:00:00,2024-06-19 15:00:00,3.000,N,Harlap Amoniak P4(4.0)
2718,22 Ikat Bot'l Cover Top,2024-06-19 11:00:00,2024-06-20 09:00:00,8.000,N,Harlap Amoniak P4(4.0)
4003,05 Bawa SV ke Shop,2024-06-19 11:00:00,2024-06-19 12:00:00,1.000,N,Har ABB Operasi(1.0)
207,53 Delta P.Test 6 Tube (Kondisi kosong),2024-06-19 11:00:00,2024-06-19 11:30:00,0.500,N,PPE(2.0)
5893,Buka Cover Lube oil cooler,2024-06-19 11:00:00,2024-06-19 12:00:00,1.000,N,Harlap Amoniak P4(2.0)
3428,04 Bawa SV ke Shop,2024-06-19 11:00:00,2024-06-19 12:00:00,1.000,N,Forklift 5 Ton (FL-051)(1.0)
3429,05 Bawa SV ke Shop,2024-06-19 11:00:00,2024-06-19 12:00:00,1.000,N,Har ABB Operasi(1.0)
4150,02 Keluarkan Ceramic Fiber&Plug Castabe,2024-06-19 11:00:00,2024-06-19 14:00:00,2.000,N,Har PU Pekerjaan Khusus(3.0)
208,54 Delta P.Test 6 Tube (Kondisi kosong),2024-06-19 11:00:00,2024-06-19 11:30:00,0.500,N,Out Soorcing (Catalyst)(4.0)
4948,01 Lepas Cover&Spacer Coupling,2024-06-19 11:00:00,2024-06-19 14:00:00,2.000,N,Harlap Amoniak P4(2.0)
2056,02 Pasang Monorel,2024-06-19 11:00:00,2024-06-19 17:00:00,5.000,N,Har ABB Operasi(6.0)
4232,02 Lepas Isolasi sisi NPK&Pabrik 1A (Bersamaan dengan A & B),2024-06-19 11:00:00,2024-06-19 12:00:00,1.000,N,Har PU Pekerjaan Khusus(3.0)
2458,43 Lepas Blower,2024-06-19 11:00:00,2024-06-19 12:00:00,1.000,N,Safety(2.0)
2163,33 Lepas Blower,2024-06-19 11:00:00,2024-06-19 12:00:00,1.000,N,Safety(2.0)
936,08 Pasang Blower untuk Cooling Down,2024-06-19 11:00:00,2024-06-19 12:00:00,1.000,N,Safety(2.0)
5662,05 Bawa SV ke Shop,2024-06-19 11:00:00,2024-06-19 12:00:00,1.000,N,Har ABB Operasi(1.0)
209,55 Loading Catalyst 6 Tube (Charge. I),2024-06-19 11:30:00,2024-06-19 13:30:00,1.000,N,PPE(2.0)
210,56 Loading Catalyst 6 Tube (Charge. I),2024-06-19 11:30:00,2024-06-19 13:30:00,1.000,N,Out Soorcing (Catalyst)(10.0)
394,03 Marking sisi luar area yang aka n di PAUT pada CW-2,2024-06-19 13:30:00,2024-06-19 15:30:00,2.000,N,Inspeksi Pabrik 4(2.0)
2756,04 Bawa SV ke Shop,2024-06-19 13:30:00,2024-06-19 14:30:00,1.000,N,Forklift 3 Ton (FL-037)(1.0)
5953,PT,2024-06-19 13:30:00,2024-06-19 14:30:00,1.000,N,Inspeksi Bengkel(1.0)
1429,02 Buka Man Hole,2024-06-19 13:30:00,2024-06-19 15:30:00,2.000,N,Harlap Amoniak P4(3.0)
4805,03 Pasang Blower,2024-06-19 13:30:00,2024-06-19 14:30:00,1.000,N,Safety(2.0)
2004,06 Lepas Bot'l Cover sisi P1A,2024-06-19 13:30:00,2024-06-19 16:30:00,3.000,N,Harlap Amoniak P4(4.0)
2757,05 Bawa SV ke Shop,2024-06-19 13:30:00,2024-06-19 14:30:00,1.000,N,Har ABB Operasi(1.0)
4233,03 Buka Bot'l Cover sisi NPK,2024-06-19 13:30:00,2024-06-19 15:30:00,2.000,N,Harlap Amoniak P4(4.0)
211,57 Delta P.Test 6 Tube (Charge. I),2024-06-19 13:30:00,2024-06-19 14:00:00,0.500,N,PPE(2.0)
3846,10 PT Lasan Tube to Tube Sheet,2024-06-19 13:30:00,2024-06-21 16:30:00,23.000,N,Inspeksi Pabrik 4(1.0)
5907,PT,2024-06-19 13:30:00,2024-06-19 14:30:00,1.000,N,Inspeksi Bengkel(1.0)
5959,PT,2024-06-19 13:30:00,2024-06-19 14:30:00,1.000,N,Inspeksi Bengkel(1.0)
229,52 Pasang Scaffold u/ Repair Check Ceramics Module,2024-06-19 13:30:00,2024-06-19 17:30:00,4.000,N,Har PU Scaffolding(6.0)
2670,01 Pasang Scaffold sisi Laut,2024-06-19 13:30:00,2024-06-19 15:30:00,2.000,N,Har PU Scaffolding(4.0)
2723,27 Lepas Scaffold di Bottom,2024-06-19 13:30:00,2024-06-19 15:30:00,2.000,N,Har PU Scaffolding(4.0)
4200,01 Pasang Scaffolding sisi NPK&Pabrik 1A (Bersamaan dengan A & C),2024-06-19 13:30:00,2024-06-19 15:30:00,2.000,N,Har PU Scaffolding(4.0)
820,01 Pasang Scaffodling sisi NPK untuk Lantai Kerja&Gantungan Chain Block,2024-06-19 13:30:00,2024-06-19 15:30:00,2.000,N,Har PU Scaffolding(4.0)
115,91 Repair tunggu (Rec. Istek),2024-06-19 13:30:00,2024-06-22 13:30:00,30.000,N,Har Instalasi & Repair Pabrik 4(3.0)
116,92 Repair tunggu (Rec. Istek),2024-06-19 13:30:00,2024-06-22 13:30:00,30.000,N,Har PU Pekerjaan Khusus(3.0)
3559,"01 Potong BV d/s FV-5002 A 4""",2024-06-19 13:30:00,2024-06-19 17:30:00,4.000,N,Har Instalasi & Repair Pabrik 4(3.0)
146,03 Pasang Blower di Ruang Bakar,2024-06-19 13:30:00,2024-06-19 14:30:00,1.000,N,Safety(2.0)
4667,"19 Setting Diaphragm, Pasang Jig Tool Diaphragm&Angkat Cover sisi Pabrik NPK",2024-06-19 13:30:00,2024-06-19 16:30:00,3.000,N,Har Instalasi & Repair Pabrik 4(3.0)
4668,"20 Setting Diaphragm, Pasang Jig Tool Diaphragm&Angkat Cover sisi Pabrik NPK",2024-06-19 13:30:00,2024-06-19 16:30:00,3.000,N,Har ABB Operasi(4.0)
4669,"21 Setting Diaphragm, Pasang Jig Tool Diaphragm&Angkat Cover sisi Pabrik NPK",2024-06-19 13:30:00,2024-06-19 16:30:00,3.000,N,Harlap Amoniak P4(1.0)
3823,11 Repair Tunggu (Rec. Istek),2024-06-19 13:30:00,2024-06-20 13:30:00,10.000,N,Har Instalasi & Repair Pabrik 4(3.0)
3754,02 Keluarkan Ceramic Fiber&Plug Castabe,2024-06-19 13:30:00,2024-06-19 15:30:00,2.000,N,Har PU Pekerjaan Khusus(3.0)
4434,02 Angkat SV,2024-06-19 13:30:00,2024-06-19 14:30:00,1.000,N,Mobile Crane 50 Ton (R-202/B/205)(1.0)
4435,03 Angkat SV,2024-06-19 13:30:00,2024-06-19 14:30:00,1.000,N,Har ABB Operasi(3.0)
5556,01 Lepas SV,2024-06-19 13:30:00,2024-06-19 14:30:00,1.000,N,Harlap Amoniak P4(3.0)
597,01 Lepas SV,2024-06-19 13:30:00,2024-06-19 14:30:00,1.000,N,Harlap Amoniak P4(3.0)
3281,03 Lepas Bearing,2024-06-19 13:30:00,2024-06-19 15:30:00,2.000,N,Harlap Amoniak P4(3.0)
2517,01 Lepas SV,2024-06-19 13:30:00,2024-06-19 14:30:00,1.000,N,Harlap Amoniak P4(3.0)
3355,01 Lepas SV,2024-06-19 13:30:00,2024-06-19 14:30:00,1.000,N,Harlap Amoniak P4(3.0)
782,01 Buka Man Hole,2024-06-19 13:30:00,2024-06-19 15:30:00,2.000,N,Harlap Amoniak P4(4.0)
212,58 Delta P.Test 6 Tube (Charge. I),2024-06-19 13:30:00,2024-06-19 14:00:00,0.500,N,Out Soorcing (Catalyst)(4.0)
2074,"01 Buka Man Hole M1, M2, M3, M4",2024-06-19 13:30:00,2024-06-19 17:30:00,4.000,N,Harlap Amoniak P4(4.0)
2468,01 Buka Bolt Cover,2024-06-19 13:30:00,2024-06-19 17:30:00,4.000,N,Harlap Amoniak P4(4.0)
3905,21 Lepas Temporary Blind di depan Balon Plug,2024-06-19 13:30:00,2024-06-19 14:30:00,1.000,N,Harlap Amoniak P4(2.0)
6018,Buka Isolasi lama,2024-06-19 14:00:00,2024-06-20 16:00:00,12.000,N,Har PU Pekerjaan Khusus(6.0)
213,59 Loading Catalyst 6 Tube3 (Charge. II),2024-06-19 14:00:00,2024-06-19 15:00:00,1.000,N,PPE(2.0)
4949,02 Reading Alignment,2024-06-19 14:00:00,2024-06-19 15:00:00,1.000,N,Harlap Amoniak P4(2.0)
1384,12 Repair Tunggu (Rec. istek),2024-06-19 14:00:00,2024-06-22 14:00:00,30.000,N,Har Instalasi & Repair Pabrik 4(3.0)
3821,09 PT Lasan Tube to Tube Sheet,2024-06-19 14:00:00,2024-06-19 16:00:00,2.000,N,Inspeksi Pabrik 4(1.0)
1204,"02 PT Lasan BV u/s 1-PG-2006 1 1/2""",2024-06-19 14:00:00,2024-06-19 15:00:00,1.000,N,Inspeksi Bengkel(1.0)
4264,03 Turunkan Cover sisi NPK,2024-06-19 14:00:00,2024-06-19 16:00:00,2.000,N,Har ABB Operasi(4.0)
612,02 Bawa BV ke Shop,2024-06-19 14:00:00,2024-06-19 15:00:00,1.000,N,Forklift 5 Ton (FL-051)(1.0)
214,60 Loading Catalyst 6 Tube3 (Charge. II),2024-06-19 14:00:00,2024-06-19 15:00:00,1.000,N,Out Soorcing (Catalyst)(10.0)
3618,"02 Beveling 2 Joint BV steam SHH inlet TS-441 12""yg telah di potong",2024-06-19 14:00:00,2024-06-19 15:00:00,1.000,N,Har Instalasi & Repair Pabrik 4(3.0)
4038,"02 PT Lasan BV drain d/s HV-6012B 3/4""",2024-06-19 14:00:00,2024-06-19 15:00:00,1.000,N,Inspeksi Bengkel(1.0)
5398,02 Angkat SV,2024-06-19 14:00:00,2024-06-19 15:00:00,1.000,N,Mobile Crane 50 Ton (Exch.)(1.0)
5399,03 Angkat SV,2024-06-19 14:00:00,2024-06-19 15:00:00,1.000,N,Har ABB Operasi(3.0)
2802,01 Pasang Scaffold sisi Pabrik NPK,2024-06-19 14:00:00,2024-06-19 15:00:00,1.000,N,Har PU Scaffolding(4.0)
1400,01 Pasang Scaffolding sisi NPK&Pabrik 1A,2024-06-19 14:00:00,2024-06-19 16:00:00,2.000,N,Har PU Scaffolding(4.0)
1920,01 Pasang Scaffolding sisi NPK,2024-06-19 14:00:00,2024-06-19 15:00:00,1.000,N,Har PU Scaffolding(4.0)
1053,18 Kendori Nut / Baut dan Leaps Dowel Pin Turbine Casing,2024-06-19 14:00:00,2024-06-21 09:00:00,16.000,N,Harlap Amoniak P4(6.0)
5970,Buka ARC dan bawa ke shop,2024-06-19 14:00:00,2024-06-19 18:00:00,4.000,N,Harlap Amoniak P4(4.0); Forklift 3 Ton (FL-036)(1.0); Har ABB Operasi(1.0)
2707,12 Brush Lasan Tube to Tube Sheet Top&Bottom,2024-06-19 14:00:00,2024-06-20 14:00:00,10.000,N,Har Instalasi & Repair Pabrik 4(3.0)
646,"01 Potong&Las BV u/s 1-PG-2007 1/2""",2024-06-19 14:00:00,2024-06-19 18:00:00,4.000,N,Har Instalasi & Repair Pabrik 4(3.0)
6042,Ganti line yang korosi,2024-06-19 14:00:00,2024-06-19 18:00:00,4.000,N,Har Instalasi & Repair Pabrik 4(3.0)
3542,"02 Beveling 2 Joint BV u/s d/s FV-5002 A 4""yg telah di potong",2024-06-19 14:00:00,2024-06-19 15:00:00,1.000,N,Har Instalasi & Repair Pabrik 4(3.0)
6054,Ganti line yang korosi,2024-06-19 14:00:00,2024-06-19 18:00:00,4.000,N,Har Instalasi & Repair Pabrik 4(3.0)
3172,01 Cooling Down,2024-06-19 14:00:00,2024-06-20 14:00:00,10.000,N,Operasi(1.0)
3173,02 Persiapan tools,2024-06-19 14:00:00,2024-06-20 14:00:00,10.000,N,Harlap Amoniak P4(4.0)
4625,"19 Setting Diaphragm, Pasang Jig Tool Diaphragm&Angkat Cover sisi Pabrik NPK",2024-06-19 14:00:00,2024-06-19 17:00:00,3.000,N,Har Instalasi & Repair Pabrik 4(3.0)
4626,"20 Setting Diaphragm, Pasang Jig Tool Diaphragm&Angkat Cover sisi Pabrik NPK",2024-06-19 14:00:00,2024-06-19 17:00:00,3.000,N,Har ABB Operasi(4.0)
5901,Potong BV lama,2024-06-19 14:00:00,2024-06-19 15:00:00,1.000,N,Har Instalasi & Repair Pabrik 4(3.0)
623,01 Lepas&Ganti Baru BV d/s PV-5011B,2024-06-19 14:00:00,2024-06-19 18:00:00,4.000,N,Har Instalasi & Repair Pabrik 4(3.0)
5914,Install dan las BV baru,2024-06-19 14:00:00,2024-06-19 16:00:00,2.000,N,Har Instalasi & Repair Pabrik 4(3.0)
6058,Ganti line yang korosi,2024-06-19 14:00:00,2024-06-19 18:00:00,4.000,N,Har Instalasi & Repair Pabrik 4(3.0)
4627,"21 Setting Diaphragm, Pasang Jig Tool Diaphragm&Angkat Cover sisi Pabrik NPK",2024-06-19 14:00:00,2024-06-19 17:00:00,3.000,N,Harlap Amoniak P4(1.0)
1584,02 Persiapan tools,2024-06-19 14:00:00,2024-06-22 14:00:00,30.000,N,Harlap Amoniak P4(4.0)
5984,Buka Check valve,2024-06-19 14:00:00,2024-06-19 17:00:00,3.000,N,Harlap Amoniak P4(3.0)
5505,01 Lepas SV,2024-06-19 14:00:00,2024-06-19 15:00:00,1.000,N,Harlap Amoniak P4(3.0)
1518,"13 Lepas Journal Bearing, Thrust Disc dan Thrust Bearing sisi Turbine",2024-06-19 14:00:00,2024-06-20 08:00:00,5.000,N,Harlap Amoniak P4(3.0)
2793,10 Lepas Isolasi DMW Coil Rube to Weldolet Header,2024-06-19 14:00:00,2024-06-19 16:00:00,2.000,N,Har PU Pekerjaan Khusus(4.0)
5937,Install dan las BV baru,2024-06-19 14:00:00,2024-06-19 16:00:00,2.000,N,Har Instalasi & Repair Pabrik 4(3.0)
6023,Tambah Line,2024-06-19 14:00:00,2024-06-23 14:00:00,40.000,N,Har Instalasi & Repair Pabrik 4(3.0)
613,03 Bawa BV ke Shop,2024-06-19 14:00:00,2024-06-19 15:00:00,1.000,N,Har ABB Operasi(1.0)
718,"15 Fit_up&Las BV d/s 1-FV-2018 8""",2024-06-19 14:00:00,2024-06-21 08:00:00,15.000,N,Har Instalasi & Repair Pabrik 4(3.0)
5423,01 Potong&Las BV Drain d/s MV 2001,2024-06-19 14:00:00,2024-06-19 18:00:00,4.000,N,Har Instalasi & Repair Pabrik 4(3.0)
4151,"03 Check Internal, Coil Tube, Fin Tube, Coil Support, Coil Bracket, Check Castabel di Intermediate Tube Sheel (ITS), Castable di End Tube Sheet (ETS), Isolasi Dinding",2024-06-19 14:00:00,2024-06-19 17:00:00,3.000,N,Inspeksi Pabrik 4(2.0)
3636,02 PT Lasan BV d/s Trap Steam Hogging E-425,2024-06-19 14:00:00,2024-06-19 15:00:00,1.000,N,Inspeksi Bengkel(1.0)
5940,Potong BV lama,2024-06-19 14:00:00,2024-06-19 15:00:00,1.000,N,Har Instalasi & Repair Pabrik 4(3.0)
5910,Install dan las BV baru,2024-06-19 14:00:00,2024-06-19 16:00:00,2.000,N,Har Instalasi & Repair Pabrik 4(3.0)
1848,"03 Cek seat gasket Blind Flange 8""",2024-06-19 14:00:00,2024-06-19 15:00:00,1.000,N,Inspeksi Pabrik 4(1.0)
686,"01 Potong BV u/s 1-FV-2018 8""",2024-06-19 14:00:00,2024-06-19 18:00:00,4.000,N,Har Instalasi & Repair Pabrik 4(3.0)
2600,"02 Bawa BV u/s FV-7001 6""ke Shop",2024-06-19 14:30:00,2024-06-19 15:30:00,1.000,N,Forklift 3 Ton (FL-037)(1.0)
2601,"03 Bawa BV u/s FV-7001 6""ke Shop",2024-06-19 14:30:00,2024-06-19 15:30:00,1.000,N,Har ABB Operasi(1.0)
1769,01 Lepas SV,2024-06-19 14:30:00,2024-06-19 15:30:00,1.000,N,Harlap Amoniak P4(3.0)
974,"42 Loading Ceramic Ball (1,5 M3 ) Bottom lewat Man Hone Top",2024-06-19 14:30:00,2024-06-19 16:30:00,2.000,N,Mobile Crane 50 Ton (R-202/B/205)(1.0)
235,58 Lepas Nozzle Burner,2024-06-19 14:30:00,2024-06-21 14:30:00,20.000,N,Harlap Amoniak P4(4.0)
2567,"01 Lepas BV Upstream LV-3009 20""",2024-06-19 14:30:00,2024-06-19 17:30:00,3.000,N,Harlap Amoniak P4(3.0)
3906,22 Lepas Balon untuk Pengaman,2024-06-19 14:30:00,2024-06-19 15:30:00,1.000,N,Safety(2.0)
5590,01 Lepas SV,2024-06-19 14:30:00,2024-06-19 15:30:00,1.000,N,Harlap Amoniak P4(3.0)
5416,02 PT Lasan BV Line SC-2009,2024-06-19 14:30:00,2024-06-19 15:30:00,1.000,N,Inspeksi Bengkel(1.0)
975,"43 Loading Ceramic Ball (1,5 M3 ) Bottom lewat Man Hone Top",2024-06-19 15:00:00,2024-06-19 17:00:00,2.000,N,Forklift 5 Ton (FL-051)(1.0)
1849,"04 Repair Seat Gasket Blind Flange 8""",2024-06-19 15:00:00,2024-06-21 09:00:00,15.000,N,Har Instalasi & Repair Pabrik 4(3.0)
3639,01 Potong&Las BV b/p Trap SL Ejektor TS-431,2024-06-19 15:00:00,2024-06-20 08:00:00,4.000,N,Har Instalasi & Repair Pabrik 4(3.0)
4041,"01 Potong&Las BV drain d/s HV-6012B 3/4""",2024-06-19 15:00:00,2024-06-20 08:00:00,4.000,N,Har Instalasi & Repair Pabrik 4(3.0)
3619,"03 PT Beveling 2 Joint BV steam SHH inlet TS-441 12""yg telah di potong",2024-06-19 15:00:00,2024-06-19 16:00:00,1.000,N,Inspeksi Bengkel(1.0)
215,61 Delta P.Test 6 Tube3 (Charge. II),2024-06-19 15:00:00,2024-06-19 15:30:00,0.500,N,PPE(2.0)
2236,02 Naikan Blower,2024-06-19 15:00:00,2024-06-19 16:00:00,1.000,N,Mobile Crane 130 Ton (CM-010)(1.0)
